date,ticker,open,high,low,close,volume,instrument_type
2021-05-07,AAPL,130.85000610351562,131.25999450683594,129.47999572753906,130.2100067138672,78973300,EQUITY
2021-05-10,AAPL,129.41000366210938,129.5399932861328,126.80999755859375,126.8499984741211,88071200,EQUITY
2021-05-11,AAPL,123.5,126.2699966430664,122.7699966430664,125.91000366210938,126142800,EQUITY
2021-05-12,AAPL,123.4000015258789,124.63999938964844,122.25,122.7699966430664,112172300,EQUITY
2021-05-13,AAPL,124.58000183105469,126.1500015258789,124.26000213623047,124.97000122070312,105861300,EQUITY
2021-05-14,AAPL,126.25,127.88999938964844,125.8499984741211,127.44999694824219,81918000,EQUITY
2021-05-17,AAPL,126.81999969482422,126.93000030517578,125.16999816894531,126.2699966430664,74244600,EQUITY
2021-05-18,AAPL,126.55999755859375,126.98999786376953,124.77999877929688,124.8499984741211,63342900,EQUITY
2021-05-19,AAPL,123.16000366210938,124.91999816894531,122.86000061035156,124.69000244140625,92612000,EQUITY
2021-05-20,AAPL,125.2300033569336,127.72000122070312,125.0999984741211,127.30999755859375,76857100,EQUITY
2021-05-21,AAPL,127.81999969482422,128.0,125.20999908447266,125.43000030517578,79295400,EQUITY
2021-05-24,AAPL,126.01000213623047,127.94000244140625,125.94000244140625,127.0999984741211,63092900,EQUITY
2021-05-25,AAPL,127.81999969482422,128.32000732421875,126.31999969482422,126.9000015258789,72009500,EQUITY
2021-05-26,AAPL,126.95999908447266,127.38999938964844,126.41999816894531,126.8499984741211,56575900,EQUITY
2021-05-27,AAPL,126.44000244140625,127.63999938964844,125.08000183105469,125.27999877929688,94625600,EQUITY
2021-05-28,AAPL,125.56999969482422,125.80000305175781,124.55000305175781,124.61000061035156,71311100,EQUITY
2021-06-01,AAPL,125.08000183105469,125.3499984741211,123.94000244140625,124.27999877929688,67637100,EQUITY
2021-06-02,AAPL,124.27999877929688,125.23999786376953,124.05000305175781,125.05999755859375,59278900,EQUITY
2021-06-03,AAPL,124.68000030517578,124.8499984741211,123.12999725341797,123.54000091552734,76229200,EQUITY
2021-06-04,AAPL,124.06999969482422,126.16000366210938,123.8499984741211,125.88999938964844,75169300,EQUITY
2021-06-07,AAPL,126.16999816894531,126.31999969482422,124.83000183105469,125.9000015258789,71057600,EQUITY
2021-06-08,AAPL,126.5999984741211,128.4600067138672,126.20999908447266,126.73999786376953,74403800,EQUITY
2021-06-09,AAPL,127.20999908447266,127.75,126.5199966430664,127.12999725341797,56877900,EQUITY
2021-06-10,AAPL,127.0199966430664,128.19000244140625,125.94000244140625,126.11000061035156,71186400,EQUITY
2021-06-11,AAPL,126.52999877929688,127.44000244140625,126.0999984741211,127.3499984741211,53522400,EQUITY
2021-06-14,AAPL,127.81999969482422,130.5399932861328,127.06999969482422,130.47999572753906,96906500,EQUITY
2021-06-15,AAPL,129.94000244140625,130.60000610351562,129.38999938964844,129.63999938964844,62746300,EQUITY
2021-06-16,AAPL,130.3699951171875,130.88999938964844,128.4600067138672,130.14999389648438,91815000,EQUITY
2021-06-17,AAPL,129.8000030517578,132.5500030517578,129.64999389648438,131.7899932861328,96721700,EQUITY
2021-06-18,AAPL,130.7100067138672,131.50999450683594,130.24000549316406,130.4600067138672,108953300,EQUITY
2021-06-21,AAPL,130.3000030517578,132.41000366210938,129.2100067138672,132.3000030517578,79663300,EQUITY
2021-06-22,AAPL,132.1300048828125,134.0800018310547,131.6199951171875,133.97999572753906,74783600,EQUITY
2021-06-23,AAPL,133.77000427246094,134.32000732421875,133.22999572753906,133.6999969482422,60214200,EQUITY
2021-06-24,AAPL,134.4499969482422,134.63999938964844,132.92999267578125,133.41000366210938,68711000,EQUITY
2021-06-25,AAPL,133.4600067138672,133.88999938964844,132.80999755859375,133.11000061035156,70783700,EQUITY
2021-06-28,AAPL,133.41000366210938,135.25,133.35000610351562,134.77999877929688,62111300,EQUITY
2021-06-29,AAPL,134.8000030517578,136.49000549316406,134.35000610351562,136.3300018310547,64556100,EQUITY
